,task_name,task_size,task_prop,random_seed,hitrate,model,n_mols,query_prop,runtime
477800,SARSCoV2_Vitro_Touret,16,0.05,0,0.0,linear_probe,10,0.05926430517711172,0.1771988868713379
477801,SARSCoV2_Vitro_Touret,16,0.05,0,0.05,linear_probe,20,0.05926430517711172,0.1771988868713379
477802,SARSCoV2_Vitro_Touret,16,0.05,0,0.03333333333333333,linear_probe,30,0.05926430517711172,0.1771988868713379
477803,SARSCoV2_Vitro_Touret,16,0.05,0,0.075,linear_probe,40,0.05926430517711172,0.1771988868713379
477804,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,50,0.05926430517711172,0.1771988868713379
477805,SARSCoV2_Vitro_Touret,16,0.05,0,0.13333333333333333,linear_probe,60,0.05926430517711172,0.1771988868713379
477806,SARSCoV2_Vitro_Touret,16,0.05,0,0.11428571428571428,linear_probe,70,0.05926430517711172,0.1771988868713379
477807,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,80,0.05926430517711172,0.1771988868713379
477808,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,90,0.05926430517711172,0.1771988868713379
477809,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,100,0.05926430517711172,0.1771988868713379
477810,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,110,0.05926430517711172,0.1771988868713379
477811,SARSCoV2_Vitro_Touret,16,0.05,0,0.10833333333333334,linear_probe,120,0.05926430517711172,0.1771988868713379
477812,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,130,0.05926430517711172,0.1771988868713379
477813,SARSCoV2_Vitro_Touret,16,0.05,0,0.10714285714285714,linear_probe,140,0.05926430517711172,0.1771988868713379
477814,SARSCoV2_Vitro_Touret,16,0.05,0,0.10666666666666667,linear_probe,150,0.05926430517711172,0.1771988868713379
477815,SARSCoV2_Vitro_Touret,16,0.05,0,0.10625,linear_probe,160,0.05926430517711172,0.1771988868713379
477816,SARSCoV2_Vitro_Touret,16,0.05,0,0.11176470588235295,linear_probe,170,0.05926430517711172,0.1771988868713379
477817,SARSCoV2_Vitro_Touret,16,0.05,0,0.1111111111111111,linear_probe,180,0.05926430517711172,0.1771988868713379
477818,SARSCoV2_Vitro_Touret,16,0.05,0,0.10526315789473684,linear_probe,190,0.05926430517711172,0.1771988868713379
477819,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,linear_probe,200,0.05926430517711172,0.1771988868713379
477820,SARSCoV2_Vitro_Touret,16,0.05,0,0.09523809523809523,linear_probe,210,0.05926430517711172,0.1771988868713379
477821,SARSCoV2_Vitro_Touret,16,0.05,0,0.09090909090909091,linear_probe,220,0.05926430517711172,0.1771988868713379
477822,SARSCoV2_Vitro_Touret,16,0.05,0,0.08695652173913043,linear_probe,230,0.05926430517711172,0.1771988868713379
477823,SARSCoV2_Vitro_Touret,16,0.05,0,0.08333333333333333,linear_probe,240,0.05926430517711172,0.1771988868713379
477824,SARSCoV2_Vitro_Touret,16,0.05,0,0.084,linear_probe,250,0.05926430517711172,0.1771988868713379
477825,SARSCoV2_Vitro_Touret,16,0.05,0,0.08076923076923077,linear_probe,260,0.05926430517711172,0.1771988868713379
477826,SARSCoV2_Vitro_Touret,16,0.05,0,0.07777777777777778,linear_probe,270,0.05926430517711172,0.1771988868713379
477827,SARSCoV2_Vitro_Touret,16,0.05,0,0.08214285714285714,linear_probe,280,0.05926430517711172,0.1771988868713379
477828,SARSCoV2_Vitro_Touret,16,0.05,0,0.07931034482758621,linear_probe,290,0.05926430517711172,0.1771988868713379
477829,SARSCoV2_Vitro_Touret,16,0.05,0,0.07666666666666666,linear_probe,300,0.05926430517711172,0.1771988868713379
477830,SARSCoV2_Vitro_Touret,16,0.05,0,0.07419354838709677,linear_probe,310,0.05926430517711172,0.1771988868713379
477831,SARSCoV2_Vitro_Touret,16,0.05,0,0.071875,linear_probe,320,0.05926430517711172,0.1771988868713379
477832,SARSCoV2_Vitro_Touret,16,0.05,0,0.0696969696969697,linear_probe,330,0.05926430517711172,0.1771988868713379
477833,SARSCoV2_Vitro_Touret,16,0.05,0,0.06764705882352941,linear_probe,340,0.05926430517711172,0.1771988868713379
477834,SARSCoV2_Vitro_Touret,16,0.05,0,0.06857142857142857,linear_probe,350,0.05926430517711172,0.1771988868713379
477835,SARSCoV2_Vitro_Touret,16,0.05,0,0.06666666666666667,linear_probe,360,0.05926430517711172,0.1771988868713379
477836,SARSCoV2_Vitro_Touret,16,0.05,0,0.06756756756756757,linear_probe,370,0.05926430517711172,0.1771988868713379
477837,SARSCoV2_Vitro_Touret,16,0.05,0,0.06842105263157895,linear_probe,380,0.05926430517711172,0.1771988868713379
477838,SARSCoV2_Vitro_Touret,16,0.05,0,0.06923076923076923,linear_probe,390,0.05926430517711172,0.1771988868713379
477839,SARSCoV2_Vitro_Touret,16,0.05,0,0.07,linear_probe,400,0.05926430517711172,0.1771988868713379
477840,SARSCoV2_Vitro_Touret,16,0.05,0,0.06829268292682927,linear_probe,410,0.05926430517711172,0.1771988868713379
477841,SARSCoV2_Vitro_Touret,16,0.05,0,0.07142857142857142,linear_probe,420,0.05926430517711172,0.1771988868713379
477842,SARSCoV2_Vitro_Touret,16,0.05,0,0.06976744186046512,linear_probe,430,0.05926430517711172,0.1771988868713379
477843,SARSCoV2_Vitro_Touret,16,0.05,0,0.07272727272727272,linear_probe,440,0.05926430517711172,0.1771988868713379
