,task_name,task_size,task_prop,random_seed,hitrate,model,n_mols,query_prop,runtime
0,PPARG,16,0.05,0,0.08,protonet,50,0.00497893527384144,4.740476846694946
1,PPARG,16,0.05,0,0.06,protonet,100,0.00497893527384144,4.740476846694946
2,PPARG,16,0.05,0,0.04,protonet,150,0.00497893527384144,4.740476846694946
3,PPARG,16,0.05,0,0.035,protonet,200,0.00497893527384144,4.740476846694946
4,PPARG,16,0.05,0,0.032,protonet,250,0.00497893527384144,4.740476846694946
5,PPARG,16,0.05,0,0.02666666666666667,protonet,300,0.00497893527384144,4.740476846694946
6,PPARG,16,0.05,0,0.022857142857142857,protonet,350,0.00497893527384144,4.740476846694946
7,PPARG,16,0.05,0,0.02,protonet,400,0.00497893527384144,4.740476846694946
8,PPARG,16,0.05,0,0.017777777777777778,protonet,450,0.00497893527384144,4.740476846694946
9,PPARG,16,0.05,0,0.02,protonet,500,0.00497893527384144,4.740476846694946
10,PPARG,16,0.05,0,0.01818181818181818,protonet,550,0.00497893527384144,4.740476846694946
11,PPARG,16,0.05,0,0.016666666666666666,protonet,600,0.00497893527384144,4.740476846694946
12,PPARG,16,0.05,0,0.015384615384615385,protonet,650,0.00497893527384144,4.740476846694946
13,PPARG,16,0.05,0,0.014285714285714285,protonet,700,0.00497893527384144,4.740476846694946
14,PPARG,16,0.05,0,0.013333333333333334,protonet,750,0.00497893527384144,4.740476846694946
15,PPARG,16,0.05,0,0.0125,protonet,800,0.00497893527384144,4.740476846694946
16,PPARG,16,0.05,0,0.011764705882352941,protonet,850,0.00497893527384144,4.740476846694946
17,PPARG,16,0.05,0,0.011111111111111112,protonet,900,0.00497893527384144,4.740476846694946
18,PPARG,16,0.05,0,0.010526315789473684,protonet,950,0.00497893527384144,4.740476846694946
19,PPARG,16,0.05,0,0.01,protonet,1000,0.00497893527384144,4.740476846694946
20,PPARG,16,0.05,0,0.010476190476190476,protonet,1050,0.00497893527384144,4.740476846694946
21,PPARG,16,0.05,0,0.01090909090909091,protonet,1100,0.00497893527384144,4.740476846694946
22,PPARG,16,0.05,0,0.010434782608695653,protonet,1150,0.00497893527384144,4.740476846694946
23,PPARG,16,0.05,0,0.01,protonet,1200,0.00497893527384144,4.740476846694946
24,PPARG,16,0.05,0,0.0096,protonet,1250,0.00497893527384144,4.740476846694946
25,PPARG,16,0.05,0,0.01,protonet,1300,0.00497893527384144,4.740476846694946
26,PPARG,16,0.05,0,0.00962962962962963,protonet,1350,0.00497893527384144,4.740476846694946
27,PPARG,16,0.05,0,0.01,protonet,1400,0.00497893527384144,4.740476846694946
28,PPARG,16,0.05,0,0.009655172413793104,protonet,1450,0.00497893527384144,4.740476846694946
29,PPARG,16,0.05,0,0.009333333333333334,protonet,1500,0.00497893527384144,4.740476846694946
30,PPARG,16,0.05,0,0.00967741935483871,protonet,1550,0.00497893527384144,4.740476846694946
31,PPARG,16,0.05,0,0.009375,protonet,1600,0.00497893527384144,4.740476846694946
32,PPARG,16,0.05,0,0.009696969696969697,protonet,1650,0.00497893527384144,4.740476846694946
33,PPARG,16,0.05,0,0.009411764705882352,protonet,1700,0.00497893527384144,4.740476846694946
34,PPARG,16,0.05,0,0.009142857142857144,protonet,1750,0.00497893527384144,4.740476846694946
35,PPARG,16,0.05,0,0.008888888888888889,protonet,1800,0.00497893527384144,4.740476846694946
36,PPARG,16,0.05,0,0.008648648648648649,protonet,1850,0.00497893527384144,4.740476846694946
37,PPARG,16,0.05,0,0.008421052631578947,protonet,1900,0.00497893527384144,4.740476846694946
38,PPARG,16,0.05,0,0.008205128205128205,protonet,1950,0.00497893527384144,4.740476846694946
39,PPARG,16,0.05,0,0.008,protonet,2000,0.00497893527384144,4.740476846694946
40,PPARG,16,0.05,0,0.007804878048780488,protonet,2050,0.00497893527384144,4.740476846694946
41,PPARG,16,0.05,0,0.007619047619047619,protonet,2100,0.00497893527384144,4.740476846694946
42,PPARG,16,0.05,0,0.007906976744186046,protonet,2150,0.00497893527384144,4.740476846694946
43,PPARG,16,0.05,0,0.007727272727272728,protonet,2200,0.00497893527384144,4.740476846694946
44,PPARG,16,0.05,0,0.007555555555555556,protonet,2250,0.00497893527384144,4.740476846694946
45,PPARG,16,0.05,0,0.007391304347826087,protonet,2300,0.00497893527384144,4.740476846694946
46,PPARG,16,0.05,0,0.00723404255319149,protonet,2350,0.00497893527384144,4.740476846694946
47,PPARG,16,0.05,0,0.007083333333333333,protonet,2400,0.00497893527384144,4.740476846694946
48,PPARG,16,0.05,0,0.0069387755102040816,protonet,2450,0.00497893527384144,4.740476846694946
49,PPARG,16,0.05,0,0.0072,protonet,2500,0.00497893527384144,4.740476846694946
50,PPARG,16,0.05,0,0.007450980392156863,protonet,2550,0.00497893527384144,4.740476846694946
51,PPARG,16,0.05,0,0.007307692307692308,protonet,2600,0.00497893527384144,4.740476846694946
52,PPARG,16,0.05,0,0.007169811320754717,protonet,2650,0.00497893527384144,4.740476846694946
53,PPARG,16,0.05,0,0.007037037037037037,protonet,2700,0.00497893527384144,4.740476846694946
54,PPARG,16,0.05,0,0.006909090909090909,protonet,2750,0.00497893527384144,4.740476846694946
55,PPARG,16,0.05,0,0.0067857142857142855,protonet,2800,0.00497893527384144,4.740476846694946
56,PPARG,16,0.05,0,0.006666666666666667,protonet,2850,0.00497893527384144,4.740476846694946
57,PPARG,16,0.05,0,0.006551724137931035,protonet,2900,0.00497893527384144,4.740476846694946
58,PPARG,16,0.05,0,0.006440677966101695,protonet,2950,0.00497893527384144,4.740476846694946
