,task_name,task_size,task_prop,random_seed,hitrate,model,n_mols,query_prop,runtime
2453690,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,10,0.05926430517711172,0.9552102088928223
2453691,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,20,0.05926430517711172,0.9552102088928223
2453692,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,30,0.05926430517711172,0.9552102088928223
2453693,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,40,0.05926430517711172,0.9552102088928223
2453694,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,50,0.05926430517711172,0.9552102088928223
2453695,SARSCoV2_Vitro_Touret,16,0.05,0,0.1,simsearch,60,0.05926430517711172,0.9552102088928223
2453696,SARSCoV2_Vitro_Touret,16,0.05,0,0.08571428571428572,simsearch,70,0.05926430517711172,0.9552102088928223
2453697,SARSCoV2_Vitro_Touret,16,0.05,0,0.075,simsearch,80,0.05926430517711172,0.9552102088928223
2453698,SARSCoV2_Vitro_Touret,16,0.05,0,0.06666666666666667,simsearch,90,0.05926430517711172,0.9552102088928223
2453699,SARSCoV2_Vitro_Touret,16,0.05,0,0.08,simsearch,100,0.05926430517711172,0.9552102088928223
2453700,SARSCoV2_Vitro_Touret,16,0.05,0,0.08181818181818182,simsearch,110,0.05926430517711172,0.9552102088928223
2453701,SARSCoV2_Vitro_Touret,16,0.05,0,0.08333333333333333,simsearch,120,0.05926430517711172,0.9552102088928223
2453702,SARSCoV2_Vitro_Touret,16,0.05,0,0.07692307692307693,simsearch,130,0.05926430517711172,0.9552102088928223
2453703,SARSCoV2_Vitro_Touret,16,0.05,0,0.08571428571428572,simsearch,140,0.05926430517711172,0.9552102088928223
2453704,SARSCoV2_Vitro_Touret,16,0.05,0,0.08,simsearch,150,0.05926430517711172,0.9552102088928223
2453705,SARSCoV2_Vitro_Touret,16,0.05,0,0.08125,simsearch,160,0.05926430517711172,0.9552102088928223
2453706,SARSCoV2_Vitro_Touret,16,0.05,0,0.08235294117647059,simsearch,170,0.05926430517711172,0.9552102088928223
2453707,SARSCoV2_Vitro_Touret,16,0.05,0,0.08333333333333333,simsearch,180,0.05926430517711172,0.9552102088928223
2453708,SARSCoV2_Vitro_Touret,16,0.05,0,0.07894736842105263,simsearch,190,0.05926430517711172,0.9552102088928223
2453709,SARSCoV2_Vitro_Touret,16,0.05,0,0.075,simsearch,200,0.05926430517711172,0.9552102088928223
2453710,SARSCoV2_Vitro_Touret,16,0.05,0,0.08095238095238096,simsearch,210,0.05926430517711172,0.9552102088928223
2453711,SARSCoV2_Vitro_Touret,16,0.05,0,0.08636363636363636,simsearch,220,0.05926430517711172,0.9552102088928223
2453712,SARSCoV2_Vitro_Touret,16,0.05,0,0.08695652173913043,simsearch,230,0.05926430517711172,0.9552102088928223
2453713,SARSCoV2_Vitro_Touret,16,0.05,0,0.0875,simsearch,240,0.05926430517711172,0.9552102088928223
2453714,SARSCoV2_Vitro_Touret,16,0.05,0,0.084,simsearch,250,0.05926430517711172,0.9552102088928223
2453715,SARSCoV2_Vitro_Touret,16,0.05,0,0.08846153846153847,simsearch,260,0.05926430517711172,0.9552102088928223
2453716,SARSCoV2_Vitro_Touret,16,0.05,0,0.08518518518518518,simsearch,270,0.05926430517711172,0.9552102088928223
2453717,SARSCoV2_Vitro_Touret,16,0.05,0,0.08214285714285714,simsearch,280,0.05926430517711172,0.9552102088928223
2453718,SARSCoV2_Vitro_Touret,16,0.05,0,0.08275862068965517,simsearch,290,0.05926430517711172,0.9552102088928223
2453719,SARSCoV2_Vitro_Touret,16,0.05,0,0.08,simsearch,300,0.05926430517711172,0.9552102088928223
2453720,SARSCoV2_Vitro_Touret,16,0.05,0,0.07741935483870968,simsearch,310,0.05926430517711172,0.9552102088928223
2453721,SARSCoV2_Vitro_Touret,16,0.05,0,0.078125,simsearch,320,0.05926430517711172,0.9552102088928223
2453722,SARSCoV2_Vitro_Touret,16,0.05,0,0.07575757575757576,simsearch,330,0.05926430517711172,0.9552102088928223
2453723,SARSCoV2_Vitro_Touret,16,0.05,0,0.07352941176470588,simsearch,340,0.05926430517711172,0.9552102088928223
2453724,SARSCoV2_Vitro_Touret,16,0.05,0,0.07428571428571429,simsearch,350,0.05926430517711172,0.9552102088928223
2453725,SARSCoV2_Vitro_Touret,16,0.05,0,0.07222222222222222,simsearch,360,0.05926430517711172,0.9552102088928223
2453726,SARSCoV2_Vitro_Touret,16,0.05,0,0.07027027027027027,simsearch,370,0.05926430517711172,0.9552102088928223
