,task_name,task_size,task_prop,random_seed,hitrate,model,n_mols,query_prop,runtime
1911370,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.0,simsearch,10,0.08912037037037036,0.395815372467041
1911371,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.05,simsearch,20,0.08912037037037036,0.395815372467041
1911372,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,30,0.08912037037037036,0.395815372467041
1911373,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.075,simsearch,40,0.08912037037037036,0.395815372467041
1911374,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.08,simsearch,50,0.08912037037037036,0.395815372467041
1911375,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,60,0.08912037037037036,0.395815372467041
1911376,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.08571428571428572,simsearch,70,0.08912037037037036,0.395815372467041
1911377,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.0875,simsearch,80,0.08912037037037036,0.395815372467041
1911378,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07777777777777778,simsearch,90,0.08912037037037036,0.395815372467041
1911379,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.08,simsearch,100,0.08912037037037036,0.395815372467041
1911380,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07272727272727272,simsearch,110,0.08912037037037036,0.395815372467041
1911381,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.075,simsearch,120,0.08912037037037036,0.395815372467041
1911382,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07692307692307693,simsearch,130,0.08912037037037036,0.395815372467041
1911383,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07857142857142857,simsearch,140,0.08912037037037036,0.395815372467041
1911384,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07333333333333333,simsearch,150,0.08912037037037036,0.395815372467041
1911385,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06875,simsearch,160,0.08912037037037036,0.395815372467041
1911386,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07058823529411765,simsearch,170,0.08912037037037036,0.395815372467041
1911387,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,180,0.08912037037037036,0.395815372467041
1911388,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06842105263157895,simsearch,190,0.08912037037037036,0.395815372467041
1911389,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07,simsearch,200,0.08912037037037036,0.395815372467041
1911390,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.0761904761904762,simsearch,210,0.08912037037037036,0.395815372467041
1911391,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07727272727272727,simsearch,220,0.08912037037037036,0.395815372467041
1911392,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07391304347826087,simsearch,230,0.08912037037037036,0.395815372467041
1911393,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07083333333333333,simsearch,240,0.08912037037037036,0.395815372467041
1911394,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.068,simsearch,250,0.08912037037037036,0.395815372467041
1911395,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07307692307692308,simsearch,260,0.08912037037037036,0.395815372467041
1911396,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.07037037037037037,simsearch,270,0.08912037037037036,0.395815372467041
1911397,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06785714285714285,simsearch,280,0.08912037037037036,0.395815372467041
1911398,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06551724137931035,simsearch,290,0.08912037037037036,0.395815372467041
1911399,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06333333333333334,simsearch,300,0.08912037037037036,0.395815372467041
1911400,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06129032258064516,simsearch,310,0.08912037037037036,0.395815372467041
1911401,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.065625,simsearch,320,0.08912037037037036,0.395815372467041
1911402,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,330,0.08912037037037036,0.395815372467041
1911403,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06470588235294118,simsearch,340,0.08912037037037036,0.395815372467041
1911404,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06285714285714286,simsearch,350,0.08912037037037036,0.395815372467041
1911405,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06388888888888888,simsearch,360,0.08912037037037036,0.395815372467041
1911406,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06486486486486487,simsearch,370,0.08912037037037036,0.395815372467041
1911407,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06315789473684211,simsearch,380,0.08912037037037036,0.395815372467041
1911408,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,390,0.08912037037037036,0.395815372467041
1911409,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.0675,simsearch,400,0.08912037037037036,0.395815372467041
1911410,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06585365853658537,simsearch,410,0.08912037037037036,0.395815372467041
1911411,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06666666666666667,simsearch,420,0.08912037037037036,0.395815372467041
1911412,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.06511627906976744,simsearch,430,0.08912037037037036,0.395815372467041
1911413,SARSCoV2_3CLPro_Diamond,16,0.05,0,0.0659090909090909,simsearch,440,0.08912037037037036,0.395815372467041
