TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL3214944,0.5,0.4980553478059605,0.0,0.0,0.579+/-0.087,0.628+/-0.055,0.684+/-0.015,0.716+/-0.018
CHEMBL3431930,0.5,0.5,0.0,0.0,0.841+/-0.026,0.857+/-0.013,0.862+/-0.015,0.86+/-0.014
CHEMBL3431932,0.5,0.4987309937095379,0.0,0.0,0.754+/-0.029,0.77+/-0.034,0.794+/-0.021,0.79+/-0.03
CHEMBL3431933,0.5,0.5,0.0,0.0,0.552+/-0.041,0.57+/-0.044,0.58+/-0.034,0.613+/-0.025
CHEMBL3705334,0.5,0.4879740100910239,0.0,0.0,0.769+/-0.018,0.765+/-0.02,0.77+/-0.037,0.773+/-0.098
CHEMBL3705469,0.5,0.4920812032586027,0.0,0.0,0.603+/-0.11,0.71+/-0.063,0.742+/-0.082,0.814+/-0.07
CHEMBL3705476,0.5,0.49833554333349656,0.0,0.0,0.577+/-0.072,0.666+/-0.036,0.702+/-0.015,0.726+/-0.036
CHEMBL3706128,0.392578125,0.3961389455667898,0.0,0.0,0.656+/-0.028,0.67+/-0.044,0.684+/-0.022,0.665+/-0.074
CHEMBL3706356,0.5,0.49776638197306866,0.0,0.0,0.745+/-0.027,0.734+/-0.035,0.779+/-0.04,0.775+/-0.045
CHEMBL3707557,0.5,0.5,0.0,0.0,0.8+/-0.061,0.852+/-0.031,0.906+/-0.028,0.926+/-0.078
CHEMBL3707738,0.498046875,0.4928351601329778,0.0,0.0,0.619+/-0.116,0.686+/-0.057,0.745+/-0.067,0.743+/-0.113
CHEMBL3707783,0.5,0.5,0.0,0.0,0.808+/-0.051,0.81+/-0.04,0.85+/-0.033,0.857+/-0.055
CHEMBL3887295,0.5,0.4969951853086967,0.0,0.0,0.634+/-0.039,0.663+/-0.051,0.699+/-0.052,0.724+/-0.037
CHEMBL3887333,0.5,0.5,0.0,0.0,0.818+/-0.029,0.865+/-0.04,0.888+/-0.039,0.891+/-0.023
CHEMBL3887334,0.5,0.5,0.0,0.0,0.625+/-0.047,0.635+/-0.042,0.671+/-0.038,0.703+/-0.044
CHEMBL3887759,0.5,0.49869055169190596,0.0,0.0,0.585+/-0.08,0.68+/-0.038,0.703+/-0.026,0.744+/-0.027
