TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL1963818,0.443359375,0.4495618391779858,0.0,0.0,0.817+/-0.019,0.83+/-0.013,0.845+/-0.013,0.859+/-0.015
CHEMBL1963819,0.353515625,0.35022318348111087,0.0,0.0,0.757+/-0.07,0.795+/-0.014,0.809+/-0.017,0.821+/-0.019
CHEMBL1963824,0.453125,0.4538767904726043,0.0,0.0,0.621+/-0.075,0.672+/-0.065,0.724+/-0.032,0.745+/-0.025
CHEMBL1963825,0.453125,0.4530428989852781,0.0,0.0,0.803+/-0.018,0.812+/-0.016,0.822+/-0.024,0.823+/-0.039
CHEMBL1963827,0.498046875,0.495965737938281,0.0,0.0,0.87+/-0.014,0.88+/-0.007,0.892+/-0.007,0.897+/-0.006
CHEMBL1963831,0.3828125,0.38699198546867714,0.0,0.0,0.788+/-0.016,0.798+/-0.025,0.808+/-0.019,0.82+/-0.026
CHEMBL1963838,0.5,0.5,0.0,0.0,0.606+/-0.037,0.618+/-0.047,0.657+/-0.043,0.669+/-0.07
CHEMBL1963910,0.5,0.5,0.0,0.0,0.601+/-0.079,0.612+/-0.053,0.657+/-0.043,0.692+/-0.055
CHEMBL1963969,0.5,0.5,0.0,0.0,0.601+/-0.05,0.59+/-0.053,0.611+/-0.027,0.6+/-0.028
CHEMBL1964005,0.5,0.4936052220606886,0.0,0.0,0.612+/-0.068,0.601+/-0.074,0.648+/-0.051,0.668+/-0.086
CHEMBL1964101,0.5,0.49892700021117087,0.0,0.0,0.77+/-0.034,0.8+/-0.015,0.814+/-0.019,0.83+/-0.014
CHEMBL1964106,0.333984375,0.33893882205764136,0.0,0.0,0.784+/-0.042,0.805+/-0.017,0.827+/-0.023,0.837+/-0.025
CHEMBL1964115,0.431640625,0.4258287837553628,0.0,0.0,0.83+/-0.019,0.84+/-0.017,0.849+/-0.017,0.867+/-0.022
CHEMBL2218946,0.494140625,0.48868599468282325,0.0,0.0,0.767+/-0.049,0.795+/-0.035,0.823+/-0.047,0.885+/-0.079
CHEMBL2218957,0.5,0.49245904432821336,0.0,0.0,0.847+/-0.035,0.87+/-0.035,0.879+/-0.036,0.905+/-0.047
CHEMBL2218959,0.5,0.49245904432821336,0.0,0.0,0.845+/-0.069,0.867+/-0.012,0.873+/-0.019,0.905+/-0.079
CHEMBL2218989,0.5,0.49245904432821336,0.0,0.0,0.901+/-0.025,0.915+/-0.022,0.928+/-0.027,0.933+/-0.054
