TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train
CHEMBL1737951,0.375,0.37171898896805067,0.0,0.0,0.647+/-0.056,0.659+/-0.031,0.704+/-0.054,0.685+/-0.062
CHEMBL1738079,0.4921875,0.4873977411477411,0.0,0.0,0.5+/-0.028,0.492+/-0.035,0.507+/-0.024,0.535+/-0.041
CHEMBL1738362,0.3125,0.2991870609445262,0.0,0.0,0.539+/-0.077,0.628+/-0.07,0.684+/-0.074,0.814+/-0.158
CHEMBL1738395,0.5,0.49455401000965027,0.0,0.0,0.52+/-0.027,0.504+/-0.037,0.509+/-0.041,0.523+/-0.036
CHEMBL1738485,0.5,0.5,0.0,0.0,0.573+/-0.031,0.599+/-0.026,0.611+/-0.028,0.628+/-0.03
CHEMBL1738502,0.357421875,0.35210395325765964,0.0,0.0,0.45+/-0.089,0.479+/-0.063,0.517+/-0.041,0.532+/-0.032
CHEMBL1738510,0.3125,0.3086059522841328,,,0.6+/-nan,0.642+/-nan,0.686+/-nan,0.71+/-nan
CHEMBL1738573,0.5,0.5,0.0,0.0,0.533+/-0.038,0.55+/-0.032,0.568+/-0.033,0.589+/-0.022
CHEMBL1738579,0.4765625,0.4730754904010718,0.0,0.0,0.554+/-0.041,0.582+/-0.052,0.608+/-0.049,0.692+/-0.03
CHEMBL1738633,0.5,0.4898738735401718,0.0,0.0,0.623+/-0.038,0.641+/-0.042,0.675+/-0.06,0.738+/-0.124
CHEMBL1794324,0.4921875,0.48519358066930485,0.0,0.0,0.534+/-0.029,0.553+/-0.028,0.569+/-0.038,0.597+/-0.025
CHEMBL1794504,0.501953125,0.5085318816521824,0.0,0.0,0.745+/-0.034,0.8+/-0.029,0.851+/-0.043,0.9+/-0.211
CHEMBL1794519,0.5,0.5,0.0,0.0,0.811+/-0.034,0.834+/-0.02,0.846+/-0.013,0.84+/-0.059
CHEMBL1794557,0.5,0.5,0.0,0.0,0.534+/-0.029,0.558+/-0.02,0.578+/-0.018,0.588+/-0.014
CHEMBL1963701,0.5,0.5,0.0,0.0,0.528+/-0.022,0.545+/-0.021,0.559+/-0.016,0.587+/-0.019
CHEMBL1963705,0.4296875,0.42395660343878344,0.0,0.0,0.567+/-0.089,0.623+/-0.071,0.67+/-0.027,0.696+/-0.019
CHEMBL1963715,0.375,0.377262565935505,0.0,0.0,0.494+/-0.063,0.507+/-0.063,0.565+/-0.029,0.597+/-0.028
CHEMBL1963721,0.3203125,0.3256393418410397,0.0,0.0,0.413+/-0.043,0.445+/-0.061,0.491+/-0.034,0.525+/-0.046
CHEMBL1963723,0.453125,0.4557253762957646,0.0,0.0,0.624+/-0.061,0.687+/-0.032,0.742+/-0.016,0.776+/-0.018
CHEMBL1963731,0.3828125,0.3874624838337832,0.0,0.0,0.694+/-0.059,0.75+/-0.036,0.785+/-0.018,0.811+/-0.018
CHEMBL1963741,0.4453125,0.45096640454777287,0.0,0.0,0.58+/-0.036,0.61+/-0.032,0.659+/-0.023,0.688+/-0.017
CHEMBL1963756,0.421875,0.418431956658047,0.0,0.0,0.528+/-0.035,0.568+/-0.031,0.595+/-0.027,0.641+/-0.022
CHEMBL1963773,0.421875,0.418430016004123,0.0,0.0,0.503+/-0.039,0.525+/-0.031,0.563+/-0.033,0.595+/-0.038
CHEMBL1963790,0.4765625,0.46966545858934966,,,0.569+/-nan,0.672+/-nan,0.692+/-nan,0.704+/-nan
CHEMBL1963799,0.3828125,0.3877337573718289,0.0,0.0,0.497+/-0.047,0.534+/-0.048,0.572+/-0.05,0.642+/-0.038
