,task_name,task_size,random_seed,model,auprc,auroc,auprc_neg,auroc_neg,runtime
23951,BindingDB_Kd,16,0,adkt,0.9500171836710298,0.9833679833679834,0.9947475759857909,0.9833679833679834,0.31568288803100586
23956,BindingDB_Kd,16,1,adkt,0.9383413594952055,0.9833679833679834,0.9951951951951952,0.9833679833679834,0.3109760284423828
23961,BindingDB_Kd,16,2,adkt,0.9272578728461083,0.975051975051975,0.99204464944152,0.975051975051975,0.23173189163208008
23966,BindingDB_Kd,16,3,adkt,0.966256499910346,0.9875259875259876,0.9958820059347415,0.9875259875259875,0.2951357364654541
23971,BindingDB_Kd,16,4,adkt,0.9796597633136095,0.9916839916839916,0.9971327876733282,0.9916839916839917,0.5138349533081055
23976,BindingDB_Kd,16,5,adkt,0.9732495069033529,0.9896049896049895,0.9964917620323024,0.9896049896049895,0.2858247756958008
23981,BindingDB_Kd,16,6,adkt,0.9663050624589087,0.9854469854469854,0.9949246487004835,0.9854469854469854,0.30988311767578125
23986,BindingDB_Kd,16,7,adkt,0.9727153188691648,0.9875259875259876,0.9955656743415089,0.9875259875259875,0.3015625476837158
23991,BindingDB_Kd,16,8,adkt,0.9706959706959706,0.9833679833679834,0.9937050031790551,0.9833679833679834,0.5214846134185791
23996,BindingDB_Kd,16,9,adkt,0.9757085020242915,0.9875259875259875,0.9954214373551666,0.9875259875259876,0.32231831550598145
24001,BindingDB_Kd,16,0,adkt,0.6132850623183649,0.75,0.8592293640351083,0.75,0.35061120986938477
24006,BindingDB_Kd,16,1,adkt,0.7522559489096042,0.8421052631578947,0.9189472506653525,0.8421052631578948,0.43018269538879395
24011,BindingDB_Kd,16,2,adkt,0.6496532198584966,0.7592105263157894,0.864234744668186,0.7592105263157896,0.4737997055053711
24016,BindingDB_Kd,16,3,adkt,0.5947431888859908,0.7842105263157895,0.891736909341402,0.7842105263157895,0.32045722007751465
24021,BindingDB_Kd,16,4,adkt,0.690844579673491,0.8105263157894738,0.9073713738012006,0.8105263157894737,0.3571162223815918
24026,BindingDB_Kd,16,5,adkt,0.585134424497145,0.706578947368421,0.8404897857983766,0.7065789473684211,0.3673369884490967
24031,BindingDB_Kd,16,6,adkt,0.5478513877291051,0.7118421052631579,0.8247094404657298,0.7118421052631578,0.5070645809173584
24036,BindingDB_Kd,16,7,adkt,0.567135682461688,0.7223684210526315,0.8607372026130171,0.7223684210526317,0.34487318992614746
24041,BindingDB_Kd,16,8,adkt,0.6326572038301436,0.7526315789473684,0.8590114007306491,0.7526315789473684,0.5838327407836914
24046,BindingDB_Kd,16,9,adkt,0.5457837280565057,0.7631578947368421,0.87209537654058,0.7631578947368421,0.3342318534851074
24051,BindingDB_Kd,16,0,adkt,0.9195305547004216,0.9172453703703703,0.9105962021376461,0.9172453703703703,0.361600399017334
24056,BindingDB_Kd,16,1,adkt,0.9006190134032717,0.900655864197531,0.8913864888914962,0.9006558641975309,0.4907658100128174
24061,BindingDB_Kd,16,2,adkt,0.9439751527656399,0.9376929012345679,0.9162814056993558,0.9376929012345678,0.406749963760376
24066,BindingDB_Kd,16,3,adkt,0.9301936969429407,0.9411651234567902,0.9512811257432218,0.9411651234567902,0.3979017734527588
24071,BindingDB_Kd,16,4,adkt,0.898120148026161,0.8931327160493827,0.8539684187578405,0.8931327160493826,0.4413132667541504
24076,BindingDB_Kd,16,5,adkt,0.8888106049191673,0.9048996913580247,0.8989059540596388,0.9048996913580247,0.4028146266937256
24081,BindingDB_Kd,16,6,adkt,0.8481434597087978,0.9093364197530864,0.9314643921353727,0.9093364197530864,0.29244184494018555
24086,BindingDB_Kd,16,7,adkt,0.8718150909817144,0.8960262345679013,0.9087859473971751,0.8960262345679013,0.3196909427642822
24091,BindingDB_Kd,16,8,adkt,0.9271899072926342,0.9390432098765432,0.9521125208193132,0.9390432098765432,0.3848552703857422
24096,BindingDB_Kd,16,9,adkt,0.9036773879844209,0.9166666666666666,0.9239838839186406,0.9166666666666666,0.385455846786499
24101,BindingDB_Kd,16,0,adkt,0.6954353258792546,0.7318339100346021,0.7729239163720469,0.731833910034602,0.42261528968811035
