,task_name,task_size,random_seed,model,auprc,auroc,auprc_neg,auroc_neg,runtime
0,DAVIS,16,0,clamp,0.9312306664117573,0.9370314842578711,0.9503216276038734,0.9370314842578711,0.44508957862854004
1,DAVIS,16,1,clamp,0.8732907384945388,0.896551724137931,0.9224394712696962,0.896551724137931,0.00629115104675293
2,DAVIS,16,2,clamp,0.9559432671723275,0.9625187406296851,0.9731986270251007,0.9625187406296851,0.006031513214111328
3,DAVIS,16,3,clamp,0.9200176298776379,0.9310344827586207,0.9501106966131464,0.9310344827586207,0.005987882614135742
4,DAVIS,16,4,clamp,0.9415264888510526,0.9475262368815593,0.9611513671844594,0.9475262368815592,0.005945920944213867
5,DAVIS,16,5,clamp,0.8758270111530979,0.856071964017991,0.8591799840597114,0.856071964017991,0.006051063537597656
6,DAVIS,16,6,clamp,0.9311929037321602,0.9340329835082459,0.9490488939834887,0.9340329835082458,0.006020545959472656
7,DAVIS,16,7,clamp,0.9225082604999264,0.9250374812593702,0.9403701339997317,0.9250374812593704,0.006535530090332031
8,DAVIS,16,8,clamp,0.9197932002334872,0.9280359820089955,0.9474465815385009,0.9280359820089955,0.00586700439453125
9,DAVIS,16,9,clamp,0.8246184299463724,0.8260869565217391,0.8590614488824504,0.826086956521739,0.005869388580322266
10,DAVIS,16,0,clamp,0.8662562353518345,0.871301775147929,0.9025206534547809,0.871301775147929,0.006548404693603516
11,DAVIS,16,1,clamp,0.9143429884356553,0.9319526627218935,0.9506152911416068,0.9319526627218935,0.005935192108154297
12,DAVIS,16,2,clamp,0.9355714497373484,0.9467455621301775,0.9597063815813814,0.9467455621301776,0.005836009979248047
13,DAVIS,16,3,clamp,0.9564745975154961,0.9541420118343196,0.9579862902036594,0.9541420118343195,0.005959987640380859
14,DAVIS,16,4,clamp,0.8544803841026494,0.8757396449704142,0.9092569882687795,0.8757396449704141,0.005817890167236328
15,DAVIS,16,5,clamp,0.9014996918384445,0.9230769230769231,0.94831296550948,0.9230769230769231,0.005894184112548828
16,DAVIS,16,6,clamp,0.9308489348124029,0.9215976331360947,0.929262095875809,0.9215976331360947,0.005899667739868164
17,DAVIS,16,7,clamp,0.8947878924923867,0.9112426035502958,0.9277262642180265,0.9112426035502958,0.005806922912597656
18,DAVIS,16,8,clamp,0.9054144868164963,0.915680473372781,0.9333159132021955,0.9156804733727811,0.005876302719116211
19,DAVIS,16,9,clamp,0.902564748972874,0.9038461538461539,0.9221173992769897,0.9038461538461539,0.005880594253540039
20,DAVIS,16,0,clamp,0.9634198493135959,0.9600591715976332,0.9647223540785831,0.9600591715976331,0.006504535675048828
21,DAVIS,16,1,clamp,0.9227995090173972,0.9319526627218935,0.948744415371995,0.9319526627218935,0.005948305130004883
22,DAVIS,16,2,clamp,0.8705388505701338,0.8846153846153846,0.8543525694271488,0.8846153846153847,0.005822896957397461
23,DAVIS,16,3,clamp,0.8279624536251305,0.849112426035503,0.8940209564207582,0.8491124260355031,0.00588679313659668
24,DAVIS,16,4,clamp,0.9168565031168121,0.92603550295858,0.9430321559660194,0.92603550295858,0.005777835845947266
25,DAVIS,16,5,clamp,0.8899763763531604,0.915680473372781,0.930361409068793,0.9156804733727811,0.005973100662231445
26,DAVIS,16,6,clamp,0.932362773799723,0.9127218934911243,0.8623636912556893,0.9127218934911243,0.005879640579223633
