,task_name,task_size,random_seed,model,auprc,auroc,auprc_neg,auroc_neg,runtime
7646,BindingDB_IC50,16,6,clamp,0.7702858709531577,0.7613073034058064,0.7750250854006564,0.7613073034058063,0.03252553939819336
7647,BindingDB_IC50,16,7,clamp,0.6295858269973394,0.7127673448095984,0.7277107754280342,0.7127673448095984,0.031644582748413086
7648,BindingDB_IC50,16,8,clamp,0.6898328423671309,0.7304841159699872,0.7930484241572804,0.7304841159699872,0.03226423263549805
7649,BindingDB_IC50,16,9,clamp,0.6988199677862807,0.7471834266723096,0.8071609204930856,0.7471834266723096,0.030823469161987305
7650,BindingDB_IC50,16,0,clamp,0.6820430537840902,0.9080792596377675,0.973185754306934,0.9080792596377676,0.011016130447387695
7651,BindingDB_IC50,16,1,clamp,0.5072689728719807,0.860500766479305,0.9687556162093411,0.8605007664793052,0.009051084518432617
7652,BindingDB_IC50,16,2,clamp,0.5480884794728091,0.8857094191790155,0.974379980751253,0.8857094191790155,0.00896906852722168
7653,BindingDB_IC50,16,3,clamp,0.7214509562771684,0.9092147845341508,0.97934257482106,0.9092147845341509,0.009202718734741211
7654,BindingDB_IC50,16,4,clamp,0.5983267784560587,0.8884914551751546,0.973965286282923,0.8884914551751547,0.008771419525146484
7655,BindingDB_IC50,16,5,clamp,0.7085633352604784,0.9121671492647475,0.9714806367594214,0.9121671492647477,0.009197711944580078
7656,BindingDB_IC50,16,6,clamp,0.6497892562103188,0.8958723670016465,0.9706297152278207,0.8958723670016464,0.009046077728271484
7657,BindingDB_IC50,16,7,clamp,0.6126109614179175,0.897745983080679,0.9766875077168808,0.897745983080679,0.008836507797241211
7658,BindingDB_IC50,16,8,clamp,0.49992147744153653,0.873332197808437,0.9710670489339839,0.873332197808437,0.009390830993652344
7659,BindingDB_IC50,16,9,clamp,0.6993129213689018,0.9049565661727133,0.9797321196600619,0.9049565661727134,0.008707046508789062
7660,BindingDB_IC50,16,0,clamp,0.9959419109531659,0.9959099342216226,0.9961331424955312,0.9959099342216224,0.009979248046875
7661,BindingDB_IC50,16,1,clamp,0.9959483139119202,0.9959099342216226,0.9961263515156746,0.9959099342216224,0.008831024169921875
7662,BindingDB_IC50,16,2,clamp,0.9938550242576254,0.9935064935064934,0.9936169927467681,0.9935064935064934,0.009381532669067383
7663,BindingDB_IC50,16,3,clamp,0.9946728817793652,0.9945606341710238,0.9948252565743073,0.9945606341710237,0.009117603302001953
7664,BindingDB_IC50,16,4,clamp,0.996291106728682,0.9962894248608535,0.9965120563814763,0.9962894248608534,0.008918523788452148
7665,BindingDB_IC50,16,5,clamp,0.9961508908565347,0.9960785967279474,0.9962434483740455,0.9960785967279474,0.009251832962036133
7666,BindingDB_IC50,16,6,clamp,0.9962347096413771,0.996205093607691,0.9964054445878696,0.9962050936076909,0.008742809295654297
7667,BindingDB_IC50,16,7,clamp,0.9884987851568674,0.9868864901332434,0.9865638751361587,0.9868864901332434,0.00933837890625
7668,BindingDB_IC50,16,8,clamp,0.9883138886402548,0.9867178276269185,0.986456406296658,0.9867178276269185,0.008859872817993164
7669,BindingDB_IC50,16,9,clamp,0.9949968655472252,0.9948557935570922,0.9950623400819768,0.9948557935570922,0.008880853652954102
7670,BindingDB_IC50,16,0,clamp,0.7844403230672053,0.7035353535353537,0.6278259939956947,0.7035353535353536,0.0069463253021240234
7671,BindingDB_IC50,16,1,clamp,0.7761522305930274,0.7151515151515152,0.6017487054153663,0.7151515151515151,0.005967855453491211
7672,BindingDB_IC50,16,2,clamp,0.5882999327510391,0.5166666666666666,0.5281168198380878,0.5166666666666667,0.0056645870208740234
7673,BindingDB_IC50,16,3,clamp,0.8291703333202226,0.7262626262626263,0.6141970272587272,0.7262626262626262,0.006252765655517578
7674,BindingDB_IC50,16,4,clamp,0.7704809649159294,0.6782828282828282,0.659009419818538,0.6782828282828283,0.005719184875488281
7675,BindingDB_IC50,16,5,clamp,0.7478068476885706,0.7,0.6005828436681988,0.7,0.006228208541870117
7676,BindingDB_IC50,16,6,clamp,0.7953289946631833,0.7287878787878789,0.6031187261721586,0.7287878787878789,0.005976676940917969
7677,BindingDB_IC50,16,7,clamp,0.7796068169136308,0.6787878787878788,0.5678356500645045,0.6787878787878787,0.005706071853637695
7678,BindingDB_IC50,16,8,clamp,0.7846837191688162,0.68989898989899,0.5951381726435433,0.6898989898989899,0.0063745975494384766
7679,BindingDB_IC50,16,9,clamp,0.7895403064326253,0.7080808080808081,0.6396620995712502,0.7080808080808081,0.0057735443115234375
7680,BindingDB_IC50,16,0,clamp,0.8296504835686,0.8371405536146197,0.8336742732162489,0.8371405536146197,0.00701904296875
7681,BindingDB_IC50,16,1,clamp,0.8468735062575452,0.8712711636656811,0.868130990999518,0.8712711636656811,0.006526947021484375
7682,BindingDB_IC50,16,2,clamp,0.8499955099928856,0.8658962644450416,0.8644345650721633,0.8658962644450416,0.006488323211669922
7683,BindingDB_IC50,16,3,clamp,0.8618838848854712,0.8645525396398818,0.8707577662444534,0.8645525396398817,0.006610393524169922
7684,BindingDB_IC50,16,4,clamp,0.8320228657461594,0.8685837140553614,0.8501360815028028,0.8685837140553614,0.006345987319946289
7685,BindingDB_IC50,16,5,clamp,0.83111851132533,0.860521365224402,0.8581458600050351,0.860521365224402,0.006678104400634766
7686,BindingDB_IC50,16,6,clamp,0.7951821587298378,0.8304219295888202,0.8415428382689046,0.8304219295888202,0.006342649459838867
7687,BindingDB_IC50,16,7,clamp,0.8948933090171374,0.8873958613276001,0.8656745456912136,0.8873958613276002,0.007347583770751953
7688,BindingDB_IC50,16,8,clamp,0.8390003104801587,0.8599838753023381,0.8569135804995489,0.859983875302338,0.006415128707885742
7689,BindingDB_IC50,16,9,clamp,0.8495469476782107,0.8629400698736898,0.879428690152247,0.8629400698736899,0.006457090377807617
7690,BindingDB_IC50,16,0,clamp,0.4929006162139069,0.5429155147672825,0.6179367935028603,0.5429155147672826,0.027997970581054688
7691,BindingDB_IC50,16,1,clamp,0.6582760407210829,0.6813028826535437,0.7026771295280174,0.6813028826535439,0.028058528900146484
7692,BindingDB_IC50,16,2,clamp,0.5024015215118697,0.5245972743560848,0.5753015130228848,0.5245972743560849,0.02814483642578125
7693,BindingDB_IC50,16,3,clamp,0.5945055784290628,0.6092865385187047,0.6195976694430174,0.6092865385187046,0.027965545654296875
