,task_name,task_size,random_seed,model,auprc,auroc,auprc_neg,auroc_neg,runtime
0,BindingDB_Ki,16,0,clamp,0.7350039346181642,0.7786749482401656,0.7830950964487786,0.7786749482401656,0.6213245391845703
1,BindingDB_Ki,16,1,clamp,0.6842679772260211,0.6521739130434783,0.6721822292943918,0.6521739130434783,0.00924062728881836
2,BindingDB_Ki,16,2,clamp,0.7092433597555332,0.753416149068323,0.724603886105285,0.753416149068323,0.0069162845611572266
3,BindingDB_Ki,16,3,clamp,0.6392505815312841,0.7167701863354037,0.7296664543904552,0.7167701863354038,0.006788730621337891
4,BindingDB_Ki,16,4,clamp,0.6908335578792242,0.7523809523809525,0.752685896367866,0.7523809523809523,0.007380008697509766
5,BindingDB_Ki,16,5,clamp,0.7623732265096144,0.8057971014492753,0.8084206081670262,0.8057971014492754,0.00821685791015625
6,BindingDB_Ki,16,6,clamp,0.7631865334941117,0.7672877846790889,0.749472127033949,0.767287784679089,0.00726318359375
7,BindingDB_Ki,16,7,clamp,0.6050063915580824,0.667287784679089,0.6757647821502974,0.667287784679089,0.006842613220214844
8,BindingDB_Ki,16,8,clamp,0.7506197615086487,0.7720496894409937,0.782921738456279,0.7720496894409938,0.007801532745361328
9,BindingDB_Ki,16,9,clamp,0.6818643619445902,0.7236024844720497,0.7237017650904557,0.7236024844720498,0.0068819522857666016
10,BindingDB_Ki,16,0,clamp,0.7964453372641,0.803125,0.839166616143754,0.803125,0.006824493408203125
11,BindingDB_Ki,16,1,clamp,0.7794070522203268,0.774375,0.7826603226526723,0.774375,0.006509542465209961
12,BindingDB_Ki,16,2,clamp,0.7573547924219937,0.731875,0.7429588957612185,0.731875,0.005919218063354492
13,BindingDB_Ki,16,3,clamp,0.7915128295649577,0.7825,0.8212849607277084,0.7825,0.007730960845947266
14,BindingDB_Ki,16,4,clamp,0.755139931386692,0.7437499999999999,0.7873527207534532,0.74375,0.006028413772583008
15,BindingDB_Ki,16,5,clamp,0.7746037066139853,0.829375,0.8550056888591324,0.8293750000000001,0.005836009979248047
16,BindingDB_Ki,16,6,clamp,0.7832970631648357,0.778125,0.8214132933246112,0.7781250000000001,0.006003141403198242
17,BindingDB_Ki,16,7,clamp,0.8075802077710067,0.7931250000000001,0.8213533595844177,0.793125,0.0059051513671875
18,BindingDB_Ki,16,8,clamp,0.7275913842654522,0.78375,0.8443704209971725,0.78375,0.006087541580200195
19,BindingDB_Ki,16,9,clamp,0.791305318665979,0.7787499999999999,0.7985111969445766,0.77875,0.005945444107055664
20,BindingDB_Ki,16,0,clamp,0.70839094529851,0.7282936843376403,0.726843577158096,0.7282936843376404,0.009299755096435547
21,BindingDB_Ki,16,1,clamp,0.6053821551996225,0.5994445115324236,0.6700098537306836,0.5994445115324236,0.009468793869018555
22,BindingDB_Ki,16,2,clamp,0.6499698235641433,0.6851829489192127,0.6410745162973562,0.6851829489192126,0.007411956787109375
23,BindingDB_Ki,16,3,clamp,0.7496966833306269,0.7822726723825624,0.8102104091976414,0.7822726723825626,0.00729823112487793
24,BindingDB_Ki,16,4,clamp,0.685991672361951,0.7022098780340538,0.6498876753333629,0.7022098780340539,0.0074231624603271484
25,BindingDB_Ki,16,5,clamp,0.7312433679535034,0.7188745320613452,0.6644772559579564,0.7188745320613452,0.007252216339111328
26,BindingDB_Ki,16,6,clamp,0.6539255675453067,0.7066779374471682,0.6785908668438019,0.7066779374471682,0.007387399673461914
27,BindingDB_Ki,16,7,clamp,0.6857419555688422,0.7228595580243933,0.7245004239566786,0.7228595580243932,0.00727391242980957
28,BindingDB_Ki,16,8,clamp,0.7130862346410551,0.7392826953266515,0.7371071928642929,0.7392826953266515,0.007341146469116211
29,BindingDB_Ki,16,9,clamp,0.6823367125468005,0.6962927182707402,0.6604007944049607,0.6962927182707402,0.007262229919433594
30,BindingDB_Ki,16,0,clamp,0.7159453284864148,0.6884330524018482,0.6535556115219685,0.6884330524018482,0.014305591583251953
31,BindingDB_Ki,16,1,clamp,0.7203227849579605,0.7092010865779759,0.7098278233090941,0.7092010865779759,0.014190196990966797
32,BindingDB_Ki,16,2,clamp,0.7309852884959815,0.7312809082677441,0.7186186806137206,0.731280908267744,0.01415109634399414
33,BindingDB_Ki,16,3,clamp,0.6973832668537469,0.7505165888881149,0.7450556830377197,0.750516588888115,0.013798952102661133
34,BindingDB_Ki,16,4,clamp,0.7174846456191164,0.7254997562164798,0.6829295168501445,0.7254997562164798,0.013348579406738281
35,BindingDB_Ki,16,5,clamp,0.6783820967762866,0.6804346311903601,0.631821213763309,0.6804346311903602,0.012755155563354492
36,BindingDB_Ki,16,6,clamp,0.6633377468675823,0.6491955143832276,0.6158848506499662,0.6491955143832278,0.012673139572143555
37,BindingDB_Ki,16,7,clamp,0.7353993999990394,0.7247219706995427,0.7133932135504186,0.7247219706995427,0.012464046478271484
38,BindingDB_Ki,16,8,clamp,0.5895362626078742,0.571695572426923,0.5663711836059594,0.571695572426923,0.013686418533325195
39,BindingDB_Ki,16,9,clamp,0.6262730126734896,0.6530844419679136,0.6210131486400203,0.6530844419679134,0.012576580047607422
40,BindingDB_Ki,16,0,clamp,0.6947493140069266,0.6934126040428061,0.7148292735104226,0.6934126040428061,0.010087966918945312
41,BindingDB_Ki,16,1,clamp,0.712439048694499,0.7073483947681332,0.7154810457791707,0.7073483947681332,0.008861780166625977
42,BindingDB_Ki,16,2,clamp,0.706707513998249,0.6707728894173602,0.6868745896139998,0.6707728894173602,0.008838891983032227
43,BindingDB_Ki,16,3,clamp,0.6430254518388726,0.6815219976218787,0.7201349653542202,0.6815219976218787,0.011290311813354492
44,BindingDB_Ki,16,4,clamp,0.6692979496433266,0.6636860879904876,0.6739951226179051,0.6636860879904876,0.008768796920776367
45,BindingDB_Ki,16,5,clamp,0.6551110404512395,0.6854696789536265,0.7016105343428889,0.6854696789536268,0.008937835693359375
46,BindingDB_Ki,16,6,clamp,0.6612430082254444,0.6687277051129608,0.6897962577996261,0.6687277051129608,0.00885915756225586
47,BindingDB_Ki,16,7,clamp,0.5740749137823117,0.6206896551724138,0.641850334332262,0.6206896551724137,0.008824586868286133
48,BindingDB_Ki,16,8,clamp,0.5853216614552473,0.6233531510107015,0.668921890552284,0.6233531510107015,0.009295940399169922
49,BindingDB_Ki,16,9,clamp,0.663591930843083,0.6913198573127229,0.7025567609368376,0.6913198573127229,0.008875370025634766
50,BindingDB_Ki,16,0,clamp,0.7383614345715891,0.7707692307692308,0.7720392949417353,0.7707692307692308,0.005964756011962891
51,BindingDB_Ki,16,1,clamp,0.7722355583491175,0.7076923076923077,0.6605501554339801,0.7076923076923076,0.005641937255859375
52,BindingDB_Ki,16,2,clamp,0.7201027600328029,0.7707692307692308,0.8024914268889143,0.7707692307692309,0.005651712417602539
53,BindingDB_Ki,16,3,clamp,0.6601798497300109,0.7123076923076923,0.7409046436847655,0.7123076923076923,0.006062507629394531
